Query Id,Query Name,Date,Title,Url,Sentiment,Language,Country,Author,Full Name,Gender
2000345008,Samsung_S20 (Product Only),2020-03-19 10:29:59.000,"And we're back with another Unseen Moment with the Samsung #GalaxyS20! 
There's something hidden in this video worth R10 000, but in order to reveal your clue, we need 550 retweets! 
You know what to do - go! #S20Unlocked https://t.co/NyAcowvpA0",http://twitter.com/KFMza/statuses/1240586306125729793,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-07 15:24:54.000,"Studio/furniture build day 👍🏾
All shot on Galaxy S20, unedited https://t.co/WOAOEUOdsH",http://twitter.com/MKBHD/statuses/1236311871646584832,neutral,en,United States of America,MKBHD,MKBHD (Marques Brownlee),male
2000345008,Samsung_S20 (Product Only),2020-03-23 07:26:14.000,"Ready for another Unseen Moment with the @samsungmobileSA #GalaxyS20? 
550 retweets unlocks a closer look at this image using Space Zoom... Plus your chance at R10 000! 
Get retweeting, let's start this week off on a high! #S20Unlocked https://t.co/dfNvAWpcGH",http://twitter.com/KFMza/statuses/1241989619169796099,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-17 04:41:05.000,"The @samsungmobileSA #GalaxyS20 is taking us to places no other mobile device has ever been! 
Capturing previously Unseen Moments in every snap can help you win your share of R300 000. 

We need 500 retweets on this post to unlock the clue to the Unseen Moment. #S20Unlocked https://t.co/m1VOYzWx4u",http://twitter.com/KFMza/statuses/1239773730722795520,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-04-04 11:31:29.000,WIN THESE 15 Samsung Galaxy S20 Ultra 5G(GIVEAWAY)! https://t.co/zVKcL0BBjO via @YouTube,http://twitter.com/FrecoWang/statuses/1246399992304029697,neutral,en,United States of America,FrecoWang,FrecoWang (Freco Wang),unknown
2000345008,Samsung_S20 (Product Only),2020-03-10 04:57:07.000,"Photography has a new chapter.
The @SamsungMobileSA #GalaxyS20 captures previously Unseen Moments in every snap. 
We are looking for 400 Retweets on this post in order to release a clue for the Unseen Moment AND a chance to win big⌛ #947Joburg #S20Unlocked https://t.co/QqiNwxtXVQ",http://twitter.com/947/statuses/1237241047215980544,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-09 11:32:12.000,"The @SamsungMobileSA #GalaxyS20 captures previously Unseen Moments in every snap. 

We are looking for 300 Retweets on this post in order to release a clue for the Unseen Moment AND a chance to win big⌛ #947Joburg #S20Unlocked https://t.co/KdZPITICdA",http://twitter.com/947/statuses/1236978085880311808,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-06 13:17:42.000,"Let's unlock another clue with the @SamsungMobileSA #GalaxyS20 - the mobile device that takes you places no other mobile has ever been or seen. 
We need 500 Retweets on this post in order to release a clue ⌛ #947Joburg #S20Unlocked https://t.co/4FAMR0KMoQ",http://twitter.com/947/statuses/1235917472685056000,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-25 10:28:14.000,"Yep, we thought you'd need another hint... 
In order to unlock the next clue, we'll need 500 retweets on this post. 
Ready to reveal the Unseen Moment with the @samsungmobileSA #GalaxyS20? 
Get retweeting! #S20Unlocked https://t.co/aGKvhoj06Q",http://twitter.com/KFMza/statuses/1242760193328455685,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-25 07:24:27.000,"Ready for another Unseen Moment? 
This one might be trickier - but to get you going, we'll share a clue and a closer look for 450 retweets! #GalaxyS20 #S20Unlocked https://t.co/dBJ7BcwOBk",http://twitter.com/KFMza/statuses/1242713944327938056,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 13:45:03.000,"Tay: After unboxing, do you like it?
Gun: I do.
Tay: I mean, do you like my friend? Gun: ...
Tay: I’m joking. I mean, do you like Galaxy S20 Ultra?
#มาเล่นgunเถอะep3
#ออฟกัน  https://t.co/JeeWUenSR3",http://twitter.com/quentin_holmes/statuses/1238098681624006656,neutral,en,,quentin_holmes,quentin_holmes (QH),unknown
2000345008,Samsung_S20 (Product Only),2020-03-06 07:34:31.000,"Capture high-resolution photos with the revolutionary Bright Night feature that comes with the @samsungmobileSA #GalaxyS20. It's brilliant in the dark, even with motion shots. 
Get 400 Retweets on this post and we will unlock a clue.⌛ #947Joburg #S20Unlocked https://t.co/oNGd2nooLZ",http://twitter.com/947/statuses/1235831108719132677,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-13 04:56:25.000,"Time to unlock a clue with the @SamsungMobileSA #GalaxyS20 Ultra - the mobile device that takes you places no other mobile has ever been or seen. 
Get @947BClub 300 Retweets on this post and we will unlock a clue.⌛ #947Joburg #S20Unlocked https://t.co/GDfZZZXn3k",http://twitter.com/947/statuses/1238328035192995840,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 07:31:48.000,"Photography has a new chapter.
The @samsungmobileSA #GalaxyS20 takes you places no mobile has been, so you can capture previously unseen moments in every snap. 
Let's get 300 Retweets on this post in order to release a clue and a chance to win! #947Joburg #S20Unlocked https://t.co/JikzruvGcS",http://twitter.com/947/statuses/1238004752987893760,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-04-03 00:00:58.000,what a shame. they made sammobile deleted article. whats next? https://t.co/Jk3kYd2jpR,http://twitter.com/NoAbsNoLIfe/statuses/1245863830896304130,negative,en,,NoAbsNoLIfe,NoAbsNoLIfe (복근탐구가¹³),unknown
2000345008,Samsung_S20 (Product Only),2020-03-23 10:28:46.000,"In this blink-and-you'll-miss-it video sweep, we've hidden an Unseen Moment.
Get 350 retweets and we'll unlock a still using the #GalaxyS20's Single Take feature...
And give you your chance at R5 000! #S20Unlocked https://t.co/KOlJDZn7ox",http://twitter.com/KFMza/statuses/1242035555015196673,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-15 14:21:48.000,"108 Megapixel photo taken on the Galaxy S20 Ultra 😁

Zoom in! https://t.co/TRI5gGrWRG",http://twitter.com/Mrwhosetheboss/statuses/1239195095011909633,neutral,en,United Kingdom,Mrwhosetheboss,Mrwhosetheboss (Arun Maini),male
2000345008,Samsung_S20 (Product Only),2020-03-20 10:28:05.000,"Are you ready for more #S20Unlocked? 
Last night's sunset was a stunner, so we took the @SamsungMobileSA #GalaxyS20 up Signal Hill for the sunset! 
There's a hidden object in this video, and to reveal what it could be, we're asking for 300 retweets. https://t.co/kEJccq4NQ1",http://twitter.com/KFMza/statuses/1240948219883982848,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-19 11:01:48.000,"The difference between the Exynos (Left) and Snapdragon (Right) versions of the Galaxy S20 phones, is no joke.

This benchmark shows that in some situations, there's a 20% Performance gap...even though these are technically the ""same phone""

Full video: https://t.co/XI7cSMtIdl https://t.co/uo6GbJfDxf",http://twitter.com/Mrwhosetheboss/statuses/1240594315195400193,neutral,en,United Kingdom,Mrwhosetheboss,Mrwhosetheboss (Arun Maini),male
2000345008,Samsung_S20 (Product Only),2020-03-14 16:01:03.000,NEW VIDEO - Samsung Galaxy S20 Review: All the Right Moves! https://t.co/WDnGVj0X2m - RT! https://t.co/jp4Z3jRXMf,http://twitter.com/MKBHD/statuses/1238857686399307777,neutral,en,United States of America,MKBHD,MKBHD (Marques Brownlee),male
2000345008,Samsung_S20 (Product Only),2020-03-06 18:25:05.000,Samsung Galaxy S20 Ultra 30x Zoom. What I saw on screen (after tapping to adjust exposure) to the final processed result 🙄 https://t.co/sQZzFteLJ5,http://twitter.com/SuperSaf/statuses/1235994830779674626,neutral,en,United Kingdom,SuperSaf,SuperSaf (Safwan AhmedMia),male
2000345008,Samsung_S20 (Product Only),2020-03-19 04:18:45.000,"Our Unseen Moment for today uses @samsungmobileSA #GalaxyS20 Single Take, perfect for those 'blink and you'll miss it' moments! 
This Unseen Moment is worth R10 000, and to get the ball rolling, we're asking you for 250 retweets for us to reveal the first clue! #S20Unlocked https://t.co/kkYxHAgoWp",http://twitter.com/KFMza/statuses/1240492885054820353,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 13:55:49.000,"Time to unlock a clue with the @SamsungMobileSA #GalaxyS20 Ultra - the mobile device that takes you places no other mobile has ever been or seen. 
Get @DJFreshSA his 300 Retweets on this post and we will unlock a clue.⌛ #947Joburg #S20Unlocked https://t.co/oWejEvH0sV",http://twitter.com/947/statuses/1238101391387717632,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-16 04:33:55.000,"The Samsung #GalaxyS20 takes us to places no other mobile device has ever been. 
This week, capturing previously Unseen Moments in every snap could help you capture your share of R300 000. 
But first: We need 300 Retweets to unlock the clue for the Unseen Moment. #S20Unlock https://t.co/7MXZmQpxuV",http://twitter.com/KFMza/statuses/1239409537775435777,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-10 13:51:14.000,"The @SamsungMobileSA #GalaxyS20 captures previously Unseen Moments in every snap. 
We are looking for 300 Retweets on this post in order to release a clue for the Unseen Moment AND a chance to win big⌛ #947Joburg #S20Unlocked https://t.co/vMD5SDsg2R",http://twitter.com/947/statuses/1237375462361436160,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-09 13:16:44.000,"The @SamsungMobileSA #GalaxyS20 captures previously Unseen Moments in every snap. 

We are looking for 300 Retweets on this post in order to release a clue for the Unseen Moment AND a chance to win big⌛  #947Joburg #S20Unlocked https://t.co/w6TWU5ibIE",http://twitter.com/947/statuses/1237004393221890049,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-16 10:26:16.000,"We're seeing stars with the @samsungmobileSA #GalaxyS20 Space Zoom feature, that has up to 100x optical zoom! 🔭 

There's an Unseen Moment in this picture, but before we release that all-important clue, we're asking you for 300 retweets! #S20Unlocked https://t.co/MEfvBORc8X",http://twitter.com/KFMza/statuses/1239498209552203776,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-13 07:31:59.000,"Photography has a new chapter. 
The @samsungmobileSA #GalaxyS20 takes you places no mobile has been, so you can capture previously unseen moments in every snap. 
Let's get 300 Retweets on this post in order to release a clue and a chance to win! #947Joburg #S20Unlocked https://t.co/mE2tSej8Fe",http://twitter.com/947/statuses/1238367185866801152,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 11:36:00.000,"Photography has a new chapter. 
The @samsungmobileSA #GalaxyS20 takes you places no mobile has been, so you can capture previously unseen moments in every snap. 
Get @AyandaMVP 300 Retweets on this post in order to release a clue and a chance to win! 
#947Joburg #S20Unlocked https://t.co/h3A9YZEcY1",http://twitter.com/947/statuses/1238066207418462208,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 16:02:24.000,"T: How's it? after we unboxed. Do u like it?
G: I like it. Gun (I) think...
T: I mean Do you like my friend?
G: 😳😳??
-Suddenly acting clueless-
T: I'm kidding! Do you like Galaxy S20 Ultra?
-What are you two whispering about?-

Good job Tay 🤣
#มาเล่นGUNเถอะEP3 #มาเล่นGUNเถอะ https://t.co/fBcQzMHyEo",http://twitter.com/offgun_intl/statuses/1238133247382450182,neutral,en,,offgun_intl,offgun_intl (OFFGUN International),unknown
2000345008,Samsung_S20 (Product Only),2020-03-10 11:34:46.000,"The @SamsungMobileSA #GalaxyS20 has the revolutionary 8K Video Snap feature where you can snap high-resolution photos straight from 8K to 33mp photos.
Let's see if we can get 300 Retweets so we can unlock an Unseen Moment. ⌛ #947Joburg #S20Unlocked https://t.co/PvMlV7lWYk",http://twitter.com/947/statuses/1237341121715585025,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-13 13:56:12.000,"Photography has a new chapter. 
The @samsungmobileSA #GalaxyS20 takes you places no mobile has been, so you can capture previously unseen moments in every snap. 
Let's get 300 Retweets on this post in order to release a clue and a chance to win! #947Joburg #S20Unlocked https://t.co/WruIgYwO6f",http://twitter.com/947/statuses/1238463876989140994,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-18 13:10:05.000,"We're still giving you the chance to win your share of R300 000 with the @samsungmobileSA #GalaxyS20! 
All you have to do is find the Unseen Moment in every snap. 
Ready to go? 
We're asking for 150 retweets to unlock a clue and your chance at R5 000! #S20Unlocked https://t.co/N078sbOIPm",http://twitter.com/KFMza/statuses/1240264211391041536,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-13 11:28:55.000,"Photography has a new chapter. 
The @samsungmobileSA #GalaxyS20 takes you places no mobile has been, so you can capture previously unseen moments in every snap. 
Let's get 300 Retweets on this post in order to release a clue and a chance to win! #947Joburg #S20Unlocked https://t.co/MF5Hg1vhDp",http://twitter.com/947/statuses/1238426810918096896,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-31 08:14:47.000,The Galaxy S20 camera is too clear. You can even see who's clothes she borrowed 💀😂,http://twitter.com/NanaThanos/statuses/1244900938822934528,neutral,en,,NanaThanos,NanaThanos (Nungua Mr Bean🎭🇬🇭),male
2000345008,Samsung_S20 (Product Only),2020-03-27 09:40:47.000,"Let's jump right in! 
This Single Take snap contains an Unseen Moment - but for us to slow it down and give you a clue worth R5 000, we're asking for 250 retweets! 
Fingers ready? 
Go! #S20Unlocked #GalaxyS20 https://t.co/jbwBGfCrin",http://twitter.com/KFMza/statuses/1243473027637088257,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-06 11:32:06.000,"The Bright Night feature on the @samsungmobileSA #GalaxyS20 can help you catch twice the light, so you can capture high-resolution photos with more clarity at night. 
Get 300 Retweets on this post and we will unlock a clue.⌛ #947Joburg #S20Unlocked https://t.co/UrJfLeml7I",http://twitter.com/947/statuses/1235890897801314304,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-08 23:40:30.000,"Watch the full comparison video between the Galaxy S20 Ultra vs iPhone 11 Pro Max here: https://t.co/aPU1WSe8OO
(The clear winner declared) https://t.co/tir9sagQCg",http://twitter.com/sakitechonline/statuses/1236798980161404928,neutral,en,United States of America,sakitechonline,sakitechonline (sakitech),unknown
2000345008,Samsung_S20 (Product Only),2020-03-19 07:30:02.000,"Coming up... Your chance to win R5 000 by spotting the @samsungmobileSA #GalaxyS20 Unseen Moment in this video! 
To unlock the clue, we're asking the Kfm fam for 200 retweets. 
So ready, steady, GO! #S20Unlocked https://t.co/8BaAeFta47",http://twitter.com/KFMza/statuses/1240541022540742656,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 17:12:01.000,"just got thr new galaxy S20 ultra, donating 2 iPhone 11 Pros to the lucky winners, just give me a reason why... 1 for ladies, 1 for men! Retweet https://t.co/8PUpZCTUOW",http://twitter.com/DjCoachrsa/statuses/1238150769691496448,positive,en,South Africa,DjCoachrsa,DjCoachrsa (DJ Coach (FBK)),unknown
2000345008,Samsung_S20 (Product Only),2020-03-12 14:56:31.000,"T: The reason I'm in N'Gun's vlog is not because I wanna shoot with u but I wanna come here to try Galaxy S20 Ultra 5G
G: Okay
T: It's alright, right?
G: But I wanna come with P'Tay too
T: Ah..I wanna come with N'Gun too
-'Cuz you want to be with Tay?
G: N..No

#มาเล่นGUNเถอะEP3 https://t.co/fKac4lAcLC",http://twitter.com/offgun_intl/statuses/1238116668594778113,positive,en,,offgun_intl,offgun_intl (OFFGUN International),unknown
2000345008,Samsung_S20 (Product Only),2020-03-16 05:46:22.000,"I’m not sure what this man did to his daughter but it’s pretty obvious she has had him in mind and had to beat him up real good at the slightest opportunity, Rest In Peace 🤣. #festacexplosion #GalaxyS20 https://t.co/gEvaVgtcOi",http://twitter.com/Cele__Audu/statuses/1239427768364027904,positive,en,Nigeria,Cele__Audu,Cele__Audu (🇳🇬 OMO NAIJA 👑),unknown
2000345008,Samsung_S20 (Product Only),2020-03-25 04:18:50.000,"Are you ready for another day of winning with the @samsungmobileSA #GalaxyS20? 
We're starting today fresh with an Unseen Moment hidden in this Kalk Bay snap. 
150 retweets unlocks your clue and a chance at R5 000! #S20Unlocked https://t.co/khoMUOzuvn",http://twitter.com/KFMza/statuses/1242667232007786498,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-17 10:25:57.000,"Tired of blurry, super-dark night shots? 
The @samsungmobileSA #GalaxyS20's Bright Night feature helps you get the shot in low light! 
Hidden in the dark is an Unseen Moment worth R5 000... 

But before we reveal your clue, we'll need 200 retweets! #S20Unlocked https://t.co/2tWzPDe27w",http://twitter.com/KFMza/statuses/1239860518694813697,neutral,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-19 10:24:36.000,"Jennie's cf for KT x Galaxy S20+/Jennie Red has now surpassed 15 million views on YouTube after a month @kt_corp

🔗https://t.co/OzxvvhwKvT

#KillThisLove #BestMusicVideo #iHeartAwards @ygofficialblink https://t.co/hNJneTH5YS",http://twitter.com/jenniedebuts/statuses/1240584952560758784,neutral,en,,jenniedebuts,jenniedebuts (JENNIE¹⁹⁹⁶✨),unknown
2000345008,Samsung_S20 (Product Only),2020-03-18 08:02:35.000,Haechan changed his phone to Samsung Galaxy S20 Aura Red ♥️ https://t.co/Zlhljj2AkR,http://twitter.com/sunvitamin06/statuses/1240186824007413761,positive,en,,sunvitamin06,sunvitamin06 (B 🌻),unknown
2000345008,Samsung_S20 (Product Only),2020-03-06 04:05:57.000,"Win a #GalaxyS20 Ultra with @SamsungMobileSA! 

Comment below telling us which 2 #GalaxyS20 Ultra features you love & why and you could win one of your very own! 

Make sure you use #GalaxyS20. Competition closes: 6 March at 8am. Ts&Cs: https://t.co/5ihwy9C2jc

#ExpressoShow https://t.co/Tkc9jDTGRQ",http://twitter.com/expressoshow/statuses/1235778622004383744,positive,en,South Africa,expressoshow,expressoshow (Expresso Show),unknown
2000345008,Samsung_S20 (Product Only),2020-03-09 01:43:30.000,"Just uploaded a new video! Go check it out!! Did a Drop Test and Review with the #GalaxyS20Ultra using cases by @supcase_atl 💪 Looking for some protective cases? Check these out and  let me know what you think👍 #withGalaxy 

Video Link: https://t.co/V8hqunhvPm https://t.co/ljcnfgBxZC",http://twitter.com/Josh_Quinonez/statuses/1236829936079400960,neutral,en,United States of America,Josh_Quinonez,Josh_Quinonez (Josh Quinonez),male
2000345008,Samsung_S20 (Product Only),2020-03-26 10:30:06.000,"While we put our green thumbs to the test, we're asking you to spot an Unseen Moment in this 8K Video Snap from the @samsungmobileSA #GalaxyS20! 
To unlock your chance to win R5 000, we need 200 retweets on this video! 
Ready? 
Steady? 
Go! #S20Unlocked https://t.co/tWqFbNrHUI",http://twitter.com/KFMza/statuses/1243123053250449418,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-04-03 06:26:26.000,"Danna Paola (Mexican actress, singer and model) wearing BLACKPINK t-shirt on Instagram TV for Samsung Galaxy S20 Challenge

cr. BLACKPINKMXCO

#LISA #JENNIE #ROSÉ #JISOO #블랙핑크 @ygofficialblink https://t.co/IHV17ATbvx",http://twitter.com/iblinkforblinkz/statuses/1245960832711868416,neutral,en,Canada,iblinkforblinkz,iblinkforblinkz (BLACKPINK CANADA ¹⁹⁹⁵ ¹⁹⁹⁶ ¹⁹⁹⁷ ⁰³²⁷ #OT4GANG),unknown
2000345008,Samsung_S20 (Product Only),2020-03-17 15:16:25.000,"Central London 🇬🇧
Hauntingly empty, but beautiful.
Shot on Galaxy S20 Ultra https://t.co/T1nPqhweh4",http://twitter.com/Mrwhosetheboss/statuses/1239933617029238785,neutral,en,United Kingdom,Mrwhosetheboss,Mrwhosetheboss (Arun Maini),male
2000345008,Samsung_S20 (Product Only),2020-03-16 14:11:23.000,"BREAKING NEWS:
Piece of land has been captured moving live in rural Rwanda.
Local people call it the coming of apocalypse  #FarukVsShoprite #GenoTypeAA #festacexplosion # #FarukVsShoprite #GalaxyS20 #kaka #mondaythoughts #Rwandan https://t.co/nNkY27foBl",http://twitter.com/Faustynowilson/statuses/1239554863677222919,neutral,en,Nigeria,Faustynowilson,Faustynowilson (Faustyno Wilson ⚙),male
2000345008,Samsung_S20 (Product Only),2020-03-16 07:23:32.000,"The @samsungmobileSA #GalaxyS20 has us doing a double-take with its 8K Video Snap feature! 
There's an Unseen Moment somewhere in this video that could win you R5 000, but before we give you the clue we need 150 Retweets! 
#S20Unlocked https://t.co/GFhg1zeRN6",http://twitter.com/KFMza/statuses/1239452223479918592,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-09 13:44:06.000,"Your Retweets have unlocked the clue! 

🔍 Clue for R15,000: Look for Y. 

SMS your answer, your name, and ID number to 32951 when you spot the Unseen Moment and you could win! #GalaxyS20 #S20Unlocked https://t.co/D2rATGGcjF",http://twitter.com/947/statuses/1237011280483045389,positive,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-16 12:49:49.000,"Looks like you need an extra helping hand! 
We need 750 retweets to unlock a clue... 
BUT we'll also be doubling the money to R10 000! 
You know what to do... #GalaxyS20 #S20Unlocked https://t.co/Q6BRO4N4Nd",http://twitter.com/KFMza/statuses/1239534334304038912,positive,en,South Africa,KFMza,KFMza (Kfm 94.5),unknown
2000345008,Samsung_S20 (Product Only),2020-03-06 05:04:47.000,"Wow! 🎉 
The clue has been unlocked! 

🔍 Clue for R5,000: This is somewhere in GP. 

SMS your answer, your name, and ID number to 32951 when you spot the Unseen Moment and you could win! #GalaxyS20 #S20Unlocked #947Joburg https://t.co/Ewv3vqoDAj",http://twitter.com/947/statuses/1235793425926152192,positive,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-11 05:12:53.000,"🎊 You've unlocked the clue! 

🔍 Clue for R10,000: Whose line is it anyway? 

SMS your answer, your name, and ID number to 32951 when you spot the Unseen Moment and you could win! #GalaxyS20 #S20Unlocked #947Joburg https://t.co/R5jWawlL3T",http://twitter.com/947/statuses/1237607405812244480,neutral,en,South Africa,947,947 (947 loves you!),unknown
2000345008,Samsung_S20 (Product Only),2020-03-14 12:17:50.000,King #Mufasa at the @SamsungMobileSA #SamsungGalaxyS20 Studio. Video was winning ... then I had to lift @somizi  🥰 https://t.co/g2MUqvN48z,http://twitter.com/DJFreshSA/statuses/1238801511033065473,neutral,en,South Africa,DJFreshSA,DJFreshSA (DJ Fresh (Big Dawg)),unknown
